"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1973-11-27","0.00",",,m",,,,,"91",",,m","61",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1973-11-28","0.93",",,m",,,,,"84",",,m","64",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1973-11-29","0.00",",,m",,,,,"71",",,m","63",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1973-11-30","0.00",",,m",,,,,"77",",,m","61",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1973-12-01","0.00",",,m",,,,,"79",",,m","59",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1973-12-02","0.00",",,m",,,,,"80",",,m","55",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1973-12-03","0.00",",,m",,,,,"86",",,m","59",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1973-12-04","0.00",",,m",,,,,"90",",,m","56",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1973-12-05","0.00",",,m",,,,,"89",",,m","57",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1973-12-06","0.00",",,m",,,,,"88",",,m","60",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1973-12-07","0.00",",,m",,,,,"80",",,m","62",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1973-12-08","0.00",",,m",,,,,"78",",,m","62",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1973-12-09","0.00",",,m",,,,,"80",",,m","50",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1973-12-10","0.00",",,m",,,,,"77",",,m","48",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1973-12-11","0.00",",,m",,,,,"80",",,m","46",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1973-12-12","0.00",",,m",,,,,"83",",,m","47",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1973-12-13","0.00",",,m",,,,,"86",",,m","48",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1973-12-14","0.00",",,m",,,,,"86",",,m","50",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1973-12-15","0.00",",,m",,,,,"87",",,m","50",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1973-12-16","0.00",",,m",,,,,"83",",,m","54",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1973-12-17","0.00",",,m",,,,,"84",",,m","52",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1973-12-18","0.00",",,m",,,,,"85",",,m","48",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1973-12-19","0.00",",,m",,,,,"87",",,m","47",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1973-12-20","0.00",",,m",,,,,"77",",,m","52",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1973-12-21","0.00",",,m",,,,,"69",",,m","59",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1973-12-22","0.00",",,m",,,,,"79",",,m","47",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1973-12-23","0.00",",,m",,,,,"87",",,m","47",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1973-12-24","0.00",",,m",,,,,"87",",,m","51",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1973-12-25","0.00",",,m",,,,,"90",",,m","52",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1973-12-26","0.00",",,m",,,,,"93",",,m","51",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1973-12-27","0.00",",,m",,,,,"85",",,m","50",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1973-12-28","0.00",",,m",,,,,"88",",,m","59",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1973-12-29","0.00",",,m",,,,,"91",",,m","56",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1973-12-30","0.00",",,m",,,,,"92",",,m","59",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1973-12-31","0.00",",,m",,,,,"92",",,m","53",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-01-01","0.00",",,m",,,,,"84",",,m","53",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-01-02","0.00",",,m",,,,,"86",",,m","60",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-01-03","0.00",",,m",,,,,"89",",,m","59",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-01-04","0.00",",,m",,,,,"89",",,m","60",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-01-05","0.00",",,m",,,,,"86",",,m","60",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-01-06","0.00",",,m",,,,,"91",",,m","60",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-01-07","0.00",",,m",,,,,"92",",,m","61",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-01-08","0.00",",,m",,,,,"93",",,m","59",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-01-09","0.00",",,m",,,,,"89",",,m","60",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-01-10","0.00",",,m",,,,,"92",",,m","59",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-01-11","0.00",",,m",,,,,"93",",,m","60",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-01-12","0.00",",,m",,,,,"89",",,m","59",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-01-13","0.00",",,m",,,,,"89",",,m","60",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-01-14","0.00",",,m",,,,,"89",",,m","59",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-01-15","0.00",",,m",,,,,"86",",,m","60",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-01-16","0.00",",,m",,,,,"86",",,m","59",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-01-17","0.00",",,m",,,,,"91",",,m","59",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-01-18","0.00",",,m",,,,,"93",",,m","59",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-01-19","0.00",",,m",,,,,"94",",,m","59",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-01-20","0.00",",,m",,,,,"94",",,m","60",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-01-21","0.00",",,m",,,,,"89",",,m","62",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-01-22","0.00",",,m",,,,,"93",",,m","60",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-01-23","0.00",",,m",,,,,"95",",,m","60",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-01-24","0.10",",,m",,,,,"91",",,m","62",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-01-25","0.00",",,m",,,,,"86",",,m","60",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-01-26","0.00",",,m",,,,,"93",",,m","59",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-01-27","0.00",",,m",,,,,"93",",,m","60",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-01-28","0.00",",,m",,,,,"95",",,m","62",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-01-29","0.00",",,m",,,,,"89",",,m","66",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-01-30","0.00",",,m",,,,,"89",",,m","62",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-01-31","0.00",",,m",,,,,"93",",,m","60",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-02-01","0.00",",,m",,,,,"95",",,m","61",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-02-02","0.00",",,m",,,,,"93",",,m","63",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-02-03","0.00",",,m",,,,,"87",",,m","61",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-02-04","0.00",",,m",,,,,"89",",,m","65",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-02-05","0.00",",,m",,,,,"88",",,m","60",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-02-06","0.00",",,m",,,,,"96",",,m","58",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-02-07","0.00",",,m",,,,,"95",",,m","59",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-02-08","0.00",",,m",,,,,"86",",,m","59",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-02-09","0.00",",,m",,,,,"70",",,m","60",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-02-10","0.00",",,m",,,,,"75",",,m","57",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-02-11","0.00",",,m",,,,,"75",",,m","52",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-02-12","0.00",",,m",,,,,"86",",,m","54",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-02-13","0.00",",,m",,,,,"91",",,m","51",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-02-14","0.00",",,m",,,,,"93",",,m","55",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-02-15","0.00",",,m",,,,,"96",",,m","53",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-02-16","0.00",",,m",,,,,"86",",,m","60",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-02-17","0.00",",,m",,,,,"89",",,m","59",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-02-18","0.00",",,m",,,,,"93",",,m","59",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-02-19","0.00",",,m",,,,,"95",",,m","56",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-02-20","0.00",",,m",,,,,"95",",,m","59",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-02-21","0.00",",,m",,,,,"100",",,m","57",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-02-22","0.00",",,m",,,,,"74",",,m","59",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-02-23","0.00",",,m",,,,,"80",",,m","58",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-02-24","0.00",",,m",,,,,"82",",,m","55",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-02-25","0.00",",,m",,,,,"77",",,m","59",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-02-26","0.00",",,m",,,,,"77",",,m","59",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-02-27","0.00",",,m",,,,,"82",",,m","50",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-02-28","0.00",",,m",,,,,"82",",,m","55",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-03-01","0.00",",,m",,,,,"84",",,m","52",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-03-02","0.00",",,m",,,,,"91",",,m","51",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-03-03","0.00",",,m",,,,,"93",",,m","53",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-03-04","0.00",",,m",,,,,"96",",,m","57",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-03-05","0.00",",,m",,,,,"97",",,m","58",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-03-06","0.00",",,m",,,,,"96",",,m","60",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-03-07","0.00",",,m",,,,,"96",",,m","63",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-03-08","0.00",",,m",,,,,"96",",,m","64",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-03-09","0.53",",,m",,,,,"101",",,m","67",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-03-10","0.00",",,m",,,,,"93",",,m","53",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-03-11","0.00",",,m",,,,,"95",",,m","67",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-03-12","0.00",",,m",,,,,"96",",,m","68",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-03-13","0.00",",,m",,,,,"95",",,m","66",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-03-14","0.00",",,m",,,,,"95",",,m","66",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-03-15","0.00",",,m",,,,,"93",",,m","64",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-03-16","0.00",",,m",,,,,"88",",,m","68",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-03-17","0.00",",,m",,,,,"79",",,m","67",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-03-18","0.00",",,m",,,,,"96",",,m","59",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-03-19","0.00",",,m",,,,,"95",",,m","65",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-03-20","0.00",",,m",,,,,"100",",,m","62",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-03-21","0.00",",,m",,,,,"102",",,m","61",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-03-22","0.00",",,m",,,,,"100",",,m","71",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-03-23","0.00",",,m",,,,,"100",",,m","67",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-03-24","0.00",",,m",,,,,"98",",,m","63",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-03-25","0.00",",,m",,,,,"100",",,m","68",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-03-26","0.00",",,m",,,,,"94",",,m","71",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-03-27","0.00",",,m",,,,,"99",",,m","66",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-03-28","0.00",",,m",,,,,"104",",,m","68",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-03-29","0.00",",,m",,,,,"104",",,m","71",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-03-30","0.00",",,m",,,,,"102",",,m","66",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-03-31","0.00",",,m",,,,,"104",",,m","67",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-04-01","0.00",",,m",,,,,"102",",,m","66",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-04-02","0.00",",,m",,,,,"100",",,m","64",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-04-03","0.00",",,m",,,,,"101",",,m","60",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-04-04","0.00",",,m",,,,,"104",",,m","60",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-04-05","0.12",",,m",,,,,"82",",,m","69",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-04-06","0.00",",,m",,,,,"80",",,m","60",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-04-07","0.00",",,m",,,,,"98",",,m","55",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-04-08","0.00",",,m",,,,,"102",",,m","60",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-04-09","0.00",",,m",,,,,"95",",,m","68",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-04-10","0.00",",,m",,,,,"96",",,m","64",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-04-11","0.00",",,m",,,,,"97",",,m","66",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-04-12","0.00",",,m",,,,,"98",",,m","66",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-04-13","0.00",",,m",,,,,"100",",,m","62",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-04-14","0.00",",,m",,,,,"102",",,m","63",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-04-15","0.00",",,m",,,,,"95",",,m","64",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-04-16","0.00",",,m",,,,,"88",",,m","72",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-04-17","0.00",",,m",,,,,"89",",,m","71",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-04-18","0.00",",,m",,,,,"94",",,m","69",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-04-19","0.00",",,m",,,,,"99",",,m","66",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-04-20","0.00",",,m",,,,,"101",",,m","68",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-04-21","0.00",",,m",,,,,"102",",,m","68",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-04-22","0.00",",,m",,,,,"103",",,m","71",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-04-23","0.00",",,m",,,,,"92",",,m","75",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-04-24","0.00",",,m",,,,,"95",",,m","73",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-04-25","0.00",",,m",,,,,"94",",,m","71",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-04-26","0.00",",,m",,,,,"84",",,m","71",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-04-27","0.00",",,m",,,,,"87",",,m","64",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-04-28","0.00",",,m",,,,,"93",",,m","64",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-04-29","0.00",",,m",,,,,"100",",,m","64",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-04-30","0.00",",,m",,,,,"98",",,m","69",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-05-01","0.00",",,m",,,,,"100",",,m","68",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-05-02","0.00",",,m",,,,,"100",",,m","70",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-05-03","0.00",",,m",,,,,"102",",,m","70",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-05-04","0.00",",,m",,,,,"102",",,m","68",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-05-05","0.00",",,m",,,,,"100",",,m","68",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-05-06","0.00",",,m",,,,,"99",",,m","69",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-05-07","0.00",",,m",,,,,"102",",,m","64",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-05-08","0.00",",,m",,,,,"101",",,m","66",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-05-09","0.00",",,m",,,,,"104",",,m","68",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-05-10","0.00",",,m",,,,,"104",",,m","68",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-05-11","0.00",",,m",,,,,"104",",,m","68",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-05-12","0.04",",,m",,,,,"105",",,m","69",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-05-13","0.00",",,m",,,,,"98",",,m","74",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-05-14","0.00",",,m",,,,,"100",",,m","69",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-05-15","0.00",",,m",,,,,"102",",,m","68",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-05-16","0.07",",,m",,,,,"104",",,m","68",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-05-17","0.18",",,m",,,,,"100",",,m","70",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-05-18","0.00",",,m",,,,,"91",",,m","65",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-05-19","0.00",",,m",,,,,"90",",,m","65",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-05-20","0.00",",,m",,,,,"97",",,m","64",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-05-21","0.09",",,m",,,,,"99",",,m","68",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-05-22","0.00",",,m",,,,,"95",",,m","70",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-05-23","0.00",",,m",,,,,"89",",,m","68",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-05-24","0.79",",,m",,,,,"95",",,m","72",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-05-25","0.80",",,m",,,,,"92",",,m","70",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-05-26","3.40",",,m",,,,,"95",",,m","68",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1974-05-27","2.33",",,m",,,,,"94",",,m","68",",,m"
